,key
5114,"(1000, 2100, 2100090005, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
5115,"(8001, 2800, 2800040013, 500060, '500060 - Overtime - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5116,"(1000, 8000, 8000050001, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5117,"(1000, 1000, 1000010014, 500070, '500070 - Overtime - Classified', 500, '500 - Personnel Services', 'Expenditures')"
5118,"(8001, 2800, 2800040017, 520910, '520910 - Travel - Non-Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
5119,"(2302, 2000, 2000010012, 521610, '521610 - Voice Services', 520, '520 - Other Services and Charges', 'Expenditures')"
5120,"(2301, 2000, 2000080001, 520157, '520157 - Computer Software Maintenance Services', 520, '520 - Other Services and Charges', 'Expenditures')"
5121,"(1000, 3200, 3200020004, 520103, '520103 - Subrecipient Contract Services', 520, '520 - Other Services and Charges', 'Expenditures')"
5122,"(1004, 9000, 9000120001, 520740, '520740 - Document Recording/Filing Fees', 520, '520 - Other Services and Charges', 'Expenditures')"
5123,"(1000, 3600, 3600090002, 500110, '500110 - Bilingual Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5124,"(1000, 1000, 1000010016, 521725, '521725 - Other Rental', 520, '520 - Other Services and Charges', 'Expenditures')"
5125,"(1000, 1000, 1000010044, 501020, '501020 - Clothing Allowance - Classified', 500, '500 - Personnel Services', 'Expenditures')"
5126,"(8300, 2000, 2000040012, 520765, '520765 - Membership & Professional Fees', 520, '520 - Other Services and Charges', 'Expenditures')"
5127,"(1000, 3800, 3800010001, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5128,"(1000, 1200, 1200060001, 502020, '502020 - FICA - Classified', 500, '500 - Personnel Services', 'Expenditures')"
5129,"(1000, 3400, 3400010001, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5130,"(1000, 1000, 1000010002, 520515, '520515 - Print Shop Services', 520, '520 - Other Services and Charges', 'Expenditures')"
5131,"(1000, 1000, 1000010021, 502020, '502020 - FICA - Classified', 500, '500 - Personnel Services', 'Expenditures')"
5132,"(8300, 2000, 2000040023, 504030, '504030 - Unemployment Claims - Administration', 500, '500 - Personnel Services', 'Expenditures')"
5133,"(9000, 8000, 8000140001, 511125, '511125 - Food Supplies', 510, '510 - Supplies', 'Expenditures')"
5134,"(1000, 2500, 2500080001, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5135,"(1000, 1000, 1000010028, 501120, '501120 - Termination Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5136,"(1000, 6400, 6400050001, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5137,"(8300, 2000, 2000050007, 511030, '511030 - Mechanical Hardware & Parts', 510, '510 - Supplies', 'Expenditures')"
5138,"(1000, 1200, 1200050004, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
5139,"(1000, 1000, 1000010069, 500040, '500040 - Salary Assignment Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
5140,"(1000, 3400, 3400040001, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5141,"(1001, 6800, 6800020001, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5142,"(1000, 1000, 1000010022, 521610, '521610 - Voice Services', 520, '520 - Other Services and Charges', 'Expenditures')"
5143,"(1000, 1000, 1000010023, 500090, '500090 - Premium Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5144,"(1000, 3600, 3600150044, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5145,"(1000, 3600, 3600150002, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5146,"(8300, 2000, 2000040008, 511010, '511010 - Chemical, Gases & Special Fluids', 510, '510 - Supplies', 'Expenditures')"
5147,"(1000, 1000, 1000010048, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5148,"(2200, 1000, 1000010072, 502020, '502020 - FICA - Classified', 500, '500 - Personnel Services', 'Expenditures')"
5149,"(8001, 2800, 2800040011, 511050, '511050 - Paper & Printing Supplies', 510, '510 - Supplies', 'Expenditures')"
5150,"(1001, 2000, 2000030009, 522795, '522795 - Other Interfund Services', 520, '520 - Other Services and Charges', 'Expenditures')"
5151,"(1000, 3600, 3600130016, 522430, '522430 - Miscellaneous Other Services & Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
5152,"(1000, 1000, 1000010070, 511030, '511030 - Mechanical Hardware & Parts', 510, '510 - Supplies', 'Expenditures')"
5153,"(1000, 3600, 3600090014, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
5154,"(8300, 2000, 2000090006, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5155,"(1000, 8000, 8000010001, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5156,"(1004, 9000, 9000120001, 520805, '520805 - Education & Training', 520, '520 - Other Services and Charges', 'Expenditures')"
5157,"(1001, 2000, 2000070001, 521605, '521605 - Data Services', 520, '520 - Other Services and Charges', 'Expenditures')"
5158,"(1000, 1000, 1000010025, 500050, '500050 - Salary-Education/Incentive Pay - Classif', 500, '500 - Personnel Services', 'Expenditures')"
5159,"(1000, 5500, 5500010004, 521715, '521715 - Office Equipment Rental', 520, '520 - Other Services and Charges', 'Expenditures')"
5160,"(8300, 2000, 2000040019, 500110, '500110 - Bilingual Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5161,"(1000, 2100, 2100070004, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
5162,"(1000, 6500, 6500070002, 520515, '520515 - Print Shop Services', 520, '520 - Other Services and Charges', 'Expenditures')"
5163,"(1001, 2000, 2000070005, 511110, '511110 - Fuel', 510, '510 - Supplies', 'Expenditures')"
5164,"(1000, 3600, 3600130008, 500250, '500250 - HOPE Union Business Usage', 500, '500 - Personnel Services', 'Expenditures')"
5165,"(1000, 3600, 3600150004, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5166,"(2100, 3600, 3600110006, 511045, '511045 - Computer Supplies', 510, '510 - Supplies', 'Expenditures')"
5167,"(1000, 5500, 5500010011, 521610, '521610 - Voice Services', 520, '520 - Other Services and Charges', 'Expenditures')"
5168,"(1000, 3400, 3400060001, 522430, '522430 - Miscellaneous Other Services & Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
5169,"(2301, 2000, 2000060006, 522205, '522205 - Metro Commuter Passes', 520, '520 - Other Services and Charges', 'Expenditures')"
5170,"(8300, 2000, 2000040014, 511145, '511145 - Small Tools & Minor Equipment', 510, '510 - Supplies', 'Expenditures')"
5171,"(1000, 6000, 6000070001, 520119, '520119 - Computer Equipment/Softward Maintenance ', 520, '520 - Other Services and Charges', 'Expenditures')"
5172,"(1000, 1200, 1200020002, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5173,"(1000, 6000, 6000030001, 520910, '520910 - Travel - Non-Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
5174,"(1001, 2000, 2000070003, 504030, '504030 - Unemployment Claims - Administration', 500, '500 - Personnel Services', 'Expenditures')"
5175,"(8300, 2000, 2000030009, 520121, '520121 - Application Services', 520, '520 - Other Services and Charges', 'Expenditures')"
5176,"(8300, 2000, 2000050007, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5177,"(1000, 3800, 3800020004, 520910, '520910 - Travel - Non-Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
5178,"(1000, 3600, 3600020009, 511120, '511120 - Clothing', 510, '510 - Supplies', 'Expenditures')"
5179,"(1000, 7500, 7500010001, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5180,"(1000, 6400, 6400010001, 520100, '520100 - Temporary Personnel Services', 520, '520 - Other Services and Charges', 'Expenditures')"
5181,"(1000, 3600, 3600150063, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
5182,"(1000, 1200, 1200020003, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
5183,"(1000, 1000, 1000010051, 500120, '500120 - Bilingual Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
5184,"(1004, 6500, 6500050003, 511045, '511045 - Computer Supplies', 510, '510 - Supplies', 'Expenditures')"
5185,"(1000, 5500, 5500010006, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5186,"(1000, 1000, 1000010022, 500110, '500110 - Bilingual Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5187,"(1000, 2500, 2500070001, 520118, '520118 - Refuse Disposal', 520, '520 - Other Services and Charges', 'Expenditures')"
5188,"(1000, 3600, 3600130010, 511015, '511015 - Cleaning & Sanitary Supplies', 510, '510 - Supplies', 'Expenditures')"
5189,"(1000, 1200, 1200050004, 511145, '511145 - Small Tools & Minor Equipment', 510, '510 - Supplies', 'Expenditures')"
5190,"(2302, 2000, 2000010009, 511120, '511120 - Clothing', 510, '510 - Supplies', 'Expenditures')"
5191,"(1000, 2100, 2100090003, 511090, '511090 - Medical & Surgical Supplies', 510, '510 - Supplies', 'Expenditures')"
5192,"(2100, 3600, 3600150041, 511135, '511135 - Recreational Supplies', 510, '510 - Supplies', 'Expenditures')"
5193,"(1000, 6400, 6400050002, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5194,"(8300, 2000, 2000080001, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5195,"(1000, 1000, 1000010004, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5196,"(1000, 9000, 9000040001, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5197,"(1000, 1000, 1000010051, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5198,"(1000, 6400, 6400010001, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
5199,"(8001, 2800, 2800040019, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5200,"(1001, 2000, 2000070003, 520905, '520905 - Travel - Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
5201,"(8300, 2000, 2000030003, 511110, '511110 - Fuel', 510, '510 - Supplies', 'Expenditures')"
5202,"(2302, 2000, 2000010012, 521730, '521730 - Parking Space Rental', 520, '520 - Other Services and Charges', 'Expenditures')"
5203,"(1000, 3600, 3600150050, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5204,"(8300, 2000, 2000030009, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5205,"(1000, 1000, 1000010057, 501020, '501020 - Clothing Allowance - Classified', 500, '500 - Personnel Services', 'Expenditures')"
5206,"(8601, 4200, 4200020005, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5207,"(1000, 5500, 5500010014, 511060, '511060 - Postage', 510, '510 - Supplies', 'Expenditures')"
5208,"(8001, 2800, 2800040015, 511145, '511145 - Small Tools & Minor Equipment', 510, '510 - Supplies', 'Expenditures')"
5209,"(1000, 1000, 1000010004, 504030, '504030 - Unemployment Claims - Administration', 500, '500 - Personnel Services', 'Expenditures')"
5210,"(1000, 1000, 1000010072, 500020, '500020 - Salary Base Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
5211,"(2301, 2000, 2000060004, 511055, '511055 - Publications & Printed Materials', 510, '510 - Supplies', 'Expenditures')"
5212,"(2205, 1500, 1500040001, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
5213,"(1000, 1600, 1600030001, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
5214,"(1000, 1000, 1000010010, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5215,"(1000, 3800, 3800040003, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5216,"(9000, 8000, 8000120002, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5217,"(1000, 3600, 3600130002, 501120, '501120 - Termination Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5218,"(1000, 5000, 5000010001, 522430, '522430 - Miscellaneous Other Services & Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
5219,"(1000, 1000, 1000010064, 522305, '522305 - Freight Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
5220,"(1000, 3800, 3800050025, 500110, '500110 - Bilingual Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5221,"(2205, 1500, 1500020001, 521610, '521610 - Voice Services', 520, '520 - Other Services and Charges', 'Expenditures')"
5222,"(2302, 2000, 2000010013, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
5223,"(1000, 3600, 3600130003, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
5224,"(1000, 1000, 1000010081, 501130, '501130 - Termination Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
5225,"(1000, 1000, 1000010063, 500110, '500110 - Bilingual Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5226,"(1000, 1000, 1000010062, 521705, '521705 - Equipment Rental', 520, '520 - Other Services and Charges', 'Expenditures')"
5227,"(1001, 2000, 2000070005, 520905, '520905 - Travel - Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
5228,"(1000, 3600, 3600150013, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5229,"(1000, 1000, 1000010011, 500190, '500190 - Temporary Higher Class Pay', 500, '500 - Personnel Services', 'Expenditures')"
5230,"(1000, 3600, 3600020001, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5231,"(8300, 2000, 2000040007, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
5232,"(1000, 3800, 3800020005, 503100, '503100 - Workers Comp-Civilian Claims', 500, '500 - Personnel Services', 'Expenditures')"
5233,"(8300, 2000, 2000040003, 511040, '511040 - Audiovisual Supplies', 510, '510 - Supplies', 'Expenditures')"
5234,"(1000, 6500, 6500030001, 500060, '500060 - Overtime - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5235,"(1000, 9000, 9000040001, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5236,"(1000, 1200, 1200010001, 500070, '500070 - Overtime - Classified', 500, '500 - Personnel Services', 'Expenditures')"
5237,"(1000, 2100, 2100050002, 500090, '500090 - Premium Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5238,"(1000, 1000, 1000010065, 501140, '501140 - Third Party Disability Benefit - Classif', 500, '500 - Personnel Services', 'Expenditures')"
5239,"(2100, 3600, 3600110007, 511035, '511035 - Meters, Hydrants & Plumbing Supplies', 510, '510 - Supplies', 'Expenditures')"
5240,"(1000, 3800, 3800050017, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
5241,"(1000, 1000, 1000010070, 504030, '504030 - Unemployment Claims - Administration', 500, '500 - Personnel Services', 'Expenditures')"
5242,"(2205, 1500, 1500040001, 503100, '503100 - Workers Comp-Civilian Claims', 500, '500 - Personnel Services', 'Expenditures')"
5243,"(1000, 1000, 1000010015, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
