,key
8057,"(2100, 3600, 3600110007, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8058,"(1000, 1000, 1000010047, 520805, '520805 - Education & Training', 520, '520 - Other Services and Charges', 'Expenditures')"
8059,"(8001, 2800, 2800020005, 522430, '522430 - Miscellaneous Other Services & Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
8060,"(1000, 1000, 1000010026, 503080, '503080 - Workers Compensation - Classified Admin', 500, '500 - Personnel Services', 'Expenditures')"
8061,"(2200, 1000, 1000010072, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
8062,"(1000, 1000, 1000010025, 500070, '500070 - Overtime - Classified', 500, '500 - Personnel Services', 'Expenditures')"
8063,"(1000, 3600, 3600150072, 500180, '500180 - Temporary Employees', 500, '500 - Personnel Services', 'Expenditures')"
8064,"(1000, 5500, 5500010005, 520515, '520515 - Print Shop Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8065,"(1000, 1000, 1000010069, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8066,"(1000, 3600, 3600150029, 520101, '520101 - Janitorial Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8067,"(1000, 1000, 1000010001, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8068,"(1000, 6400, 6400010001, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8069,"(2301, 2000, 2000080001, 520100, '520100 - Temporary Personnel Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8070,"(1000, 9000, 9000030001, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
8071,"(1000, 2100, 2100010003, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8072,"(8001, 2800, 2800060015, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
8073,"(1001, 2000, 2000070003, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8074,"(1000, 1000, 1000010041, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
8075,"(1000, 9000, 9000080001, 520515, '520515 - Print Shop Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8076,"(1000, 1000, 1000010041, 500120, '500120 - Bilingual Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
8077,"(8001, 2800, 2800040012, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8078,"(8300, 2000, 2000050014, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
8079,"(1000, 1000, 1000010041, 500020, '500020 - Salary Base Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
8080,"(1000, 9000, 9000140001, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8081,"(8001, 2800, 2800040021, 511020, '511020 - Construction Materials', 510, '510 - Supplies', 'Expenditures')"
8082,"(8300, 2000, 2000040007, 500060, '500060 - Overtime - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8083,"(1000, 6800, 6800030001, 500060, '500060 - Overtime - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8084,"(1000, 3600, 3600150060, 520910, '520910 - Travel - Non-Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
8085,"(1000, 9000, 9000010001, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8086,"(8300, 2000, 2000040003, 511050, '511050 - Paper & Printing Supplies', 510, '510 - Supplies', 'Expenditures')"
8087,"(1000, 3600, 3600150024, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8088,"(1001, 2000, 2000070005, 501120, '501120 - Termination Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8089,"(1000, 3800, 3800020006, 511145, '511145 - Small Tools & Minor Equipment', 510, '510 - Supplies', 'Expenditures')"
8090,"(1000, 3600, 3600090014, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8091,"(8300, 2000, 2000040020, 511110, '511110 - Fuel', 510, '510 - Supplies', 'Expenditures')"
8092,"(1000, 3800, 3800030004, 520100, '520100 - Temporary Personnel Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8093,"(1000, 1000, 1000010088, 501020, '501020 - Clothing Allowance - Classified', 500, '500 - Personnel Services', 'Expenditures')"
8094,"(1000, 1000, 1000010025, 503020, '503020 - Health Insurance - Active Classified', 500, '500 - Personnel Services', 'Expenditures')"
8095,"(1000, 3800, 3800050001, 434340, '434340 - Cashier Overages', 434, '434 - Miscellaneous & Other', 'Revenues')"
8096,"(8300, 2000, 2000050007, 521625, '521625 - Voice Labor', 520, '520 - Other Services and Charges', 'Expenditures')"
8097,"(8300, 2000, 2000040003, 511120, '511120 - Clothing', 510, '510 - Supplies', 'Expenditures')"
8098,"(1000, 1000, 1000010065, 511045, '511045 - Computer Supplies', 510, '510 - Supplies', 'Expenditures')"
8099,"(1004, 9000, 9000120001, 520905, '520905 - Travel - Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
8100,"(2302, 2000, 2000010010, 520109, '520109 - Medical, Dental & Laboratory Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8101,"(8001, 2800, 2800040022, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8102,"(2302, 2000, 2000010009, 522430, '522430 - Miscellaneous Other Services & Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
8103,"(8300, 2000, 2000050008, 520107, '520107 - Computer Information/Contracting Service', 520, '520 - Other Services and Charges', 'Expenditures')"
8104,"(1000, 1000, 1000010043, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
8105,"(2100, 3600, 3600110007, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
8106,"(1000, 6800, 6800020004, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8107,"(2301, 2000, 2000080001, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8108,"(8300, 2000, 2000040010, 511090, '511090 - Medical & Surgical Supplies', 510, '510 - Supplies', 'Expenditures')"
8109,"(1000, 1000, 1000010041, 520910, '520910 - Travel - Non-Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
8110,"(1000, 6800, 6800020001, 520805, '520805 - Education & Training', 520, '520 - Other Services and Charges', 'Expenditures')"
8111,"(2301, 2000, 2000060001, 521620, '521620 - Voice Equipment', 520, '520 - Other Services and Charges', 'Expenditures')"
8112,"(8300, 2000, 2000040007, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8113,"(1000, 2500, 2500010001, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8114,"(1000, 3600, 3600130004, 511120, '511120 - Clothing', 510, '510 - Supplies', 'Expenditures')"
8115,"(8601, 4200, 4200050001, 520110, '520110 - Management Consulting Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8116,"(1000, 1000, 1000010062, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8117,"(2302, 2000, 2000010010, 500250, '500250 - HOPE Union Business Usage', 500, '500 - Personnel Services', 'Expenditures')"
8118,"(8001, 2800, 2800020002, 520105, '520105 - Accounting & Auditing Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8119,"(9000, 8000, 8000150003, 429080, '429080 - Retirees Insurance Contribution', 429, '429 - Health Benefit Premiums', 'Revenues')"
8120,"(1000, 3600, 3600150053, 500180, '500180 - Temporary Employees', 500, '500 - Personnel Services', 'Expenditures')"
8121,"(8300, 2000, 2000050010, 511110, '511110 - Fuel', 510, '510 - Supplies', 'Expenditures')"
8122,"(1000, 3800, 3800040004, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8123,"(8300, 2000, 2000040004, 456180, '456180 - Fertilizer Sales', 456, '456 - Other Operating Revenues', 'Revenues')"
8124,"(1000, 1200, 1200050005, 511055, '511055 - Publications & Printed Materials', 510, '510 - Supplies', 'Expenditures')"
8125,"(1000, 1000, 1000010029, 501110, '501110 - Strategic Staffing - Classified', 500, '500 - Personnel Services', 'Expenditures')"
8126,"(1000, 3800, 3800020009, 501120, '501120 - Termination Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8127,"(1000, 1000, 1000010069, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8128,"(2205, 1500, 1500010001, 504030, '504030 - Unemployment Claims - Administration', 500, '500 - Personnel Services', 'Expenditures')"
8129,"(8300, 2000, 2000090006, 520765, '520765 - Membership & Professional Fees', 520, '520 - Other Services and Charges', 'Expenditures')"
8130,"(1011, 8000, 8000100007, 500110, '500110 - Bilingual Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8131,"(1000, 5500, 5500010003, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
8132,"(1000, 9000, 9000060001, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8133,"(1000, 1000, 1000010061, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8134,"(8300, 2000, 2000040009, 520805, '520805 - Education & Training', 520, '520 - Other Services and Charges', 'Expenditures')"
8135,"(1000, 3600, 3600130005, 511140, '511140 - Landscaping & Gardening Supplies', 510, '510 - Supplies', 'Expenditures')"
8136,"(8001, 2800, 2800040023, 511020, '511020 - Construction Materials', 510, '510 - Supplies', 'Expenditures')"
8137,"(1000, 6800, 6800030004, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
8138,"(1000, 3600, 3600130014, 511015, '511015 - Cleaning & Sanitary Supplies', 510, '510 - Supplies', 'Expenditures')"
8139,"(1000, 1000, 1000010026, 503020, '503020 - Health Insurance - Active Classified', 500, '500 - Personnel Services', 'Expenditures')"
8140,"(8001, 2800, 2800040010, 511050, '511050 - Paper & Printing Supplies', 510, '510 - Supplies', 'Expenditures')"
8141,"(9000, 8000, 8000130001, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8142,"(8300, 2000, 2000040013, 503050, '503050 - Health Insurance - Retiree Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8143,"(1000, 6500, 6500010001, 520765, '520765 - Membership & Professional Fees', 520, '520 - Other Services and Charges', 'Expenditures')"
8144,"(8300, 2000, 2000040006, 511110, '511110 - Fuel', 510, '510 - Supplies', 'Expenditures')"
8145,"(1000, 1000, 1000010070, 503110, '503110 - Workers Comp-Classified Claims', 500, '500 - Personnel Services', 'Expenditures')"
8146,"(1000, 1200, 1200050001, 500110, '500110 - Bilingual Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8147,"(1000, 2500, 2500050001, 511045, '511045 - Computer Supplies', 510, '510 - Supplies', 'Expenditures')"
8148,"(1000, 3600, 3600150047, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8149,"(1000, 3600, 3600130003, 511090, '511090 - Medical & Surgical Supplies', 510, '510 - Supplies', 'Expenditures')"
8150,"(9000, 8000, 8000120002, 504030, '504030 - Unemployment Claims - Administration', 500, '500 - Personnel Services', 'Expenditures')"
8151,"(1000, 5500, 5500010012, 511060, '511060 - Postage', 510, '510 - Supplies', 'Expenditures')"
8152,"(8001, 2800, 2800060016, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8153,"(1000, 3800, 3800020003, 504030, '504030 - Unemployment Claims - Administration', 500, '500 - Personnel Services', 'Expenditures')"
8154,"(1000, 1000, 1000010031, 503025, '503025 - Basic Life Insurance - Active Classified', 500, '500 - Personnel Services', 'Expenditures')"
8155,"(8001, 2800, 2800060003, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8156,"(1000, 1000, 1000010085, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
8157,"(1003, 2500, 2500050001, 520141, '520141 - Engineering Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8158,"(1000, 2100, 2100010002, 520765, '520765 - Membership & Professional Fees', 520, '520 - Other Services and Charges', 'Expenditures')"
8159,"(1000, 3600, 3600130010, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8160,"(1000, 6500, 6500010001, 521625, '521625 - Voice Labor', 520, '520 - Other Services and Charges', 'Expenditures')"
8161,"(1000, 1000, 1000010025, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8162,"(1000, 1000, 1000010019, 502020, '502020 - FICA - Classified', 500, '500 - Personnel Services', 'Expenditures')"
8163,"(1000, 1000, 1000010034, 511145, '511145 - Small Tools & Minor Equipment', 510, '510 - Supplies', 'Expenditures')"
8164,"(1000, 6500, 6500030003, 500060, '500060 - Overtime - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8165,"(1000, 1000, 1000010069, 500070, '500070 - Overtime - Classified', 500, '500 - Personnel Services', 'Expenditures')"
8166,"(1000, 3600, 3600150028, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8167,"(1000, 1000, 1000010062, 500110, '500110 - Bilingual Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8168,"(1001, 2000, 2000070004, 522205, '522205 - Metro Commuter Passes', 520, '520 - Other Services and Charges', 'Expenditures')"
8169,"(1000, 1000, 1000010011, 500190, '500190 - Temporary Higher Class Pay', 500, '500 - Personnel Services', 'Expenditures')"
8170,"(1000, 1000, 1000010011, 503080, '503080 - Workers Compensation - Classified Admin', 500, '500 - Personnel Services', 'Expenditures')"
8171,"(1000, 1000, 1000010049, 500060, '500060 - Overtime - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8172,"(8001, 2800, 2800040015, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8173,"(1000, 1000, 1000010002, 452030, '452030 - Miscellaneous Revenue', 452, '452 - Non-Operating/Misc.Revenues', 'Revenues')"
8174,"(1011, 9000, 9000130001, 501120, '501120 - Termination Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8175,"(8300, 2000, 2000080001, 511145, '511145 - Small Tools & Minor Equipment', 510, '510 - Supplies', 'Expenditures')"
8176,"(1000, 3400, 3400060002, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8177,"(1000, 3800, 3800030006, 520515, '520515 - Print Shop Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8178,"(8001, 2800, 2800040016, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
8179,"(2301, 2000, 2000060011, 520515, '520515 - Print Shop Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8180,"(1000, 1000, 1000010064, 520123, '520123 - Vehicle & Motor Equipment Services+E38', 520, '520 - Other Services and Charges', 'Expenditures')"
8181,"(1000, 3600, 3600020007, 503100, '503100 - Workers Comp-Civilian Claims', 500, '500 - Personnel Services', 'Expenditures')"
8182,"(9000, 8000, 8000150020, 429030, '429030 - Retirees - City Insurance Contribution', 429, '429 - Health Benefit Premiums', 'Revenues')"
8183,"(8300, 2000, 2000050008, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
8184,"(1000, 6800, 6800050001, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
8185,"(1000, 3600, 3600130018, 511140, '511140 - Landscaping & Gardening Supplies', 510, '510 - Supplies', 'Expenditures')"
8186,"(1000, 1000, 1000010019, 521610, '521610 - Voice Services', 520, '520 - Other Services and Charges', 'Expenditures')"
8187,"(8300, 2000, 2000040013, 521510, '521510 - Natural Gas', 520, '520 - Other Services and Charges', 'Expenditures')"
