,Fund Id,Business Area,Fund Center Id,GL Account,GL Description,GL Category,GL Category Description,Revenue or Expenditure,Fiscal Year,Original Budget,Current Budget,Actuals,3Y_Past_Actuals,2Y_Past_Actuals,1Y_Past_Actuals,2Y_1Y_Actuals_Mean,3Y_2Y_1Y_Actuals_Mean,3Y_Past_Original_Budget,2Y_Past_Original_Budget,1Y_Past_Original_Budget,2Y_1Y_Original_Budget_Mean,3Y_2Y_1Y_Original_Budget_Mean,3Y_Past_OA_Difference,2Y_Past_OA_Difference,1Y_Past_OA_Difference,2Y_1Y_OA_Difference_Mean,3Y_2Y_1Y_OA_Difference_Mean
4127,1000,3600,3600150011,500180,500180 - Temporary Employees,500,500 - Personnel Services,Expenditures,2016,3629,3629,2257.84,1872.11,1954.33,2107.99,2031.1599999999999,2031.1599999999999,2106.0,2762.0,2270.0,2516.0,2516.0,-233.89000000000007,-807.6700000000003,-162.01000000000022,-484.84000000000026,-484.84000000000026
4128,2402,2000,2000020009,511110,511110 - Fuel,510,510 - Supplies,Expenditures,2016,14500,14500,8456.55,1913.76,1932.98,1491.62,1712.3,1712.3,2055.0,2807.0,1672.0,2239.5,2239.5,-141.24,-874.02,-180.38000000000008,-527.2,-527.2
4129,1000,1000,1000010071,511040,511040 - Audiovisual Supplies,510,510 - Supplies,Expenditures,2016,586,586,335.43,1554.38,1578.92,774.26,1176.5900000000001,1176.5900000000001,1672.0,2229.0,872.0,1550.5,1550.5,-117.61999999999986,-650.0799999999998,-97.74,-373.9099999999999,-373.9099999999999
4130,8001,2800,2800040022,520120,520120 - Communications Equipment Services,520,520 - Other Services and Charges,Expenditures,2016,500,458,0,1946.19,2030.25,3586.1,2808.175,2808.175,2084.0,2753.0,3897.0,3325.0,3325.0,-137.80999999999997,-722.75,-310.9000000000001,-516.825,-516.825
4131,1000,3600,3600130009,503060,503060 - Long Term Disability - Civilian,500,500 - Personnel Services,Expenditures,2016,485,485,264.75,1695.29,1766.09,1784.87,1775.48,1775.48,2127.0,2833.0,2129.0,2481.0,2481.0,-431.71,-1066.91,-344.13000000000017,-705.5200000000001,-705.5200000000001
4132,1000,1000,1000010044,501140,501140 - Third Party Disability Benefit - Classif,500,500 - Personnel Services,Expenditures,2016,38950,38950,35904,1612.6,1839.82,1217.4,1528.6100000000001,1528.6100000000001,2088.0,2378.0,1224.0,1801.0,1801.0,-475.40000000000015,-538.1800000000002,-6.599999999999909,-272.39000000000004,-272.39000000000004
4133,8300,2000,2000040019,511110,511110 - Fuel,510,510 - Supplies,Expenditures,2016,761900,821200,268396.17,1340.83,1319.27,565.59,942.4300000000001,942.4300000000001,1416.0,1871.0,670.0,1270.5,1270.5,-75.17000000000007,-551.73,-104.40999999999997,-328.07,-328.07
4134,1000,1000,1000010023,501140,501140 - Third Party Disability Benefit - Classif,500,500 - Personnel Services,Expenditures,2016,23083,23083,31776,4280.28,4469.8,4435.6,4452.700000000001,4452.700000000001,4273.0,6135.0,4694.0,5414.5,5414.5,7.279999999999744,-1665.1999999999994,-258.39999999999964,-961.7999999999995,-961.7999999999995
4135,8001,2800,2800020004,520510,520510 - Mail/Delivery Services,520,520 - Other Services and Charges,Expenditures,2016,600,502,310.7,465.91,543.64,513.74,528.69,528.69,491.0,693.0,680.0,686.5,686.5,-25.089999999999968,-149.36,-166.26,-157.81,-157.81
4136,1000,3800,3800020001,503060,503060 - Long Term Disability - Civilian,500,500 - Personnel Services,Expenditures,2016,256,256,395.36,1158.73,1695.74,1753.39,1724.565,1724.565,1307.0,2311.0,1820.0,2065.5,2065.5,-148.26999999999995,-615.26,-66.6099999999999,-340.93499999999995,-340.93499999999995
4137,2302,2000,2000010017,502010,502010 - FICA - Civilian,500,500 - Personnel Services,Expenditures,2016,3615,3615,479.9,1811.74,1918.07,1946.74,1932.405,1932.405,1902.0,2643.0,2080.0,2361.5,2361.5,-90.26,-724.9300000000003,-133.26,-429.09500000000014,-429.09500000000014
4138,1000,8000,8000050001,503090,503090 - Workers Compensation - Civilian Admin,500,500 - Personnel Services,Expenditures,2016,1475,1475,1012.56,1572.57,1612.06,1710.89,1661.475,1661.475,1733.0,2300.0,1683.0,1991.5,1991.5,-160.43000000000006,-687.94,27.8900000000001,-330.025,-330.025
4139,1000,6500,6500070006,511115,511115 - Vehicle Repair & Maintenance Supplies,510,510 - Supplies,Expenditures,2016,2700,2700,0,730.02,1007.78,1230.71,1119.245,1119.245,768.0,1495.0,1146.0,1320.5,1320.5,-37.980000000000025,-487.22,84.71000000000005,-201.255,-201.255
4140,1000,8000,8000050001,520765,520765 - Membership & Professional Fees,520,520 - Other Services and Charges,Expenditures,2016,550,1086.99,2776.7,797.67,790.68,755.43,773.055,773.055,813.0,1061.0,842.0,951.5,951.5,-15.330000000000036,-270.32000000000005,-86.57000000000004,-178.44500000000005,-178.44500000000005
4141,1000,5500,5500010006,503060,503060 - Long Term Disability - Civilian,500,500 - Personnel Services,Expenditures,2016,255,296.52,307.11,765.03,900.37,956.96,928.665,928.665,852.0,1126.0,976.0,1051.0,1051.0,-86.97000000000004,-225.63,-19.039999999999964,-122.33499999999998,-122.33499999999998
4142,1000,6400,6400050003,503060,503060 - Long Term Disability - Civilian,500,500 - Personnel Services,Expenditures,2016,578,578,401.07,2907.74,3093.87,2609.14,2851.505,2851.505,832.0,4178.0,2881.0,3529.5,3529.5,2075.74,-1084.13,-271.86000000000007,-677.9950000000001,-677.9950000000001
4143,8001,2800,2800060016,511145,511145 - Small Tools & Minor Equipment,510,510 - Supplies,Expenditures,2016,4000,2128,3187.93,2843.86,2286.33,2104.81,2195.5699999999997,2195.5699999999997,5174.0,3954.0,2092.0,3023.0,3023.0,-2330.14,-1667.67,12.809999999999945,-827.4300000000001,-827.4300000000001
4144,1001,2000,2000070003,501160,501160 - Vehicle Allowance - Civilian,500,500 - Personnel Services,Expenditures,2016,5000,5000,0,1837.51,3452.44,1656.25,2554.3450000000003,2554.3450000000003,2029.0,2679.0,1513.0,2096.0,2096.0,-191.49,773.44,143.25,458.345,458.345
4145,8300,2000,2000040021,520515,520515 - Print Shop Services,520,520 - Other Services and Charges,Expenditures,2016,1000,1000,84,3519.9,2484.24,1652.32,2068.2799999999997,2068.2799999999997,3710.0,5042.0,1813.0,3427.5,3427.5,-190.09999999999997,-2557.76,-160.68000000000006,-1359.2200000000003,-1359.2200000000003
4146,1000,3600,3600130008,501120,501120 - Termination Pay - Civilian,500,500 - Personnel Services,Expenditures,2016,0,0,1363.2,1438.15,1352.04,1409.05,1380.545,1380.545,1496.0,2031.0,1572.0,1801.5,1801.5,-57.849999999999895,-678.96,-162.95000000000005,-420.95500000000004,-420.95500000000004
4147,2302,2000,2000010011,511030,511030 - Mechanical Hardware & Parts,510,510 - Supplies,Expenditures,2016,8100,8100,9824.28,1562.42,1564.29,1472.14,1518.2150000000001,1518.2150000000001,1866.0,2445.0,1891.0,2168.0,2168.0,-303.57999999999987,-880.71,-418.85999999999984,-649.785,-649.785
4148,1000,3600,3600130004,500010,500010 - Salary Base Pay - Civilian,500,500 - Personnel Services,Expenditures,2016,584082,559082,547203.66,477.76,430.58,592.53,511.55499999999995,511.55499999999995,720.0,878.0,643.0,760.5,760.5,-242.24,-447.42,-50.47000000000003,-248.94500000000002,-248.94500000000002
4149,8300,2000,2000060005,520905,520905 - Travel - Training Related,520,520 - Other Services and Charges,Expenditures,2016,4000,4000,0.3,726.24,701.39,355.74,528.565,528.565,768.0,1026.0,470.0,748.0,748.0,-41.75999999999999,-324.61,-114.26,-219.435,-219.435
4150,2301,2000,2000060002,511050,511050 - Paper & Printing Supplies,510,510 - Supplies,Expenditures,2016,600,600,1712.83,909.79,827.91,653.44,740.675,740.675,1089.0,1403.0,906.0,1154.5,1154.5,-179.21000000000004,-575.09,-252.56,-413.82500000000005,-413.82500000000005
4151,1000,3400,3400060001,501070,501070 - Pension - Civilian,500,500 - Personnel Services,Expenditures,2016,113185,113185,87698.67,480.37,445.47,689.93,567.7,567.7,553.0,721.0,812.0,766.5,766.5,-72.63,-275.53,-122.07000000000004,-198.8,-198.8
4152,1000,1000,1000010027,504030,504030 - Unemployment Claims - Administration,500,500 - Personnel Services,Expenditures,2016,4380,4380,0,477.03,484.35,593.85,539.1,539.1,544.0,716.0,565.0,640.5,640.5,-66.97000000000003,-231.65,28.850000000000023,-101.39999999999999,-101.39999999999999
4153,2301,2000,2000060001,503015,503015 - Basic Life Insurance - Activie Civilian,500,500 - Personnel Services,Expenditures,2016,630,565,542.91,1218.1,1295.81,1220.34,1258.0749999999998,1258.0749999999998,1430.0,1986.0,1301.0,1643.5,1643.5,-211.90000000000006,-690.19,-80.66000000000008,-385.42500000000007,-385.42500000000007
4154,1000,3600,3600130006,511115,511115 - Vehicle Repair & Maintenance Supplies,510,510 - Supplies,Expenditures,2016,0,0,113.11,1779.17,1832.24,1158.58,1495.4099999999999,1495.4099999999999,2042.0,2746.0,1251.0,1998.5,1998.5,-262.8299999999999,-913.76,-92.42000000000007,-503.09000000000003,-503.09000000000003
4155,1000,1000,1000010069,500150,500150 - Shift Differential Pay - Classified,500,500 - Personnel Services,Expenditures,2016,186560,186560,184300.81,185.2,202.19,884.04,543.115,543.115,212.0,284.0,969.0,626.5,626.5,-26.800000000000008,-81.81,-84.96000000000005,-83.38500000000002,-83.38500000000002
4156,8300,2000,2000040019,500060,500060 - Overtime - Civilian,500,500 - Personnel Services,Expenditures,2016,726821,844611,942083.81,929.08,1022.53,1232.3,1127.415,1127.415,1053.0,1534.0,1323.0,1428.5,1428.5,-123.91999999999996,-511.47,-90.70000000000003,-301.08500000000004,-301.08500000000004
4157,8300,2000,2000030005,521405,521405 - Building Maintenance Services,520,520 - Other Services and Charges,Expenditures,2016,0,0,0,692.2,813.75,870.78,842.265,842.265,884.0,1285.0,1160.0,1222.5,1222.5,-191.79999999999995,-471.25,-289.22,-380.235,-380.235
4158,2201,1000,1000010051,520905,520905 - Travel - Training Related,520,520 - Other Services and Charges,Expenditures,2016,0,0,11262.68,2848.25,2829.36,2888.95,2859.1549999999997,2859.1549999999997,2876.0,3973.0,3139.0,3556.0,3556.0,-27.75,-1143.64,-250.05000000000013,-696.8450000000001,-696.8450000000001
4159,8300,2000,2000080001,520124,520124 - Other Equipment ServicesS,520,520 - Other Services and Charges,Expenditures,2016,1200,1200,0,183.6,169.32,247.41,208.365,208.365,229.0,278.0,219.0,248.5,248.5,-45.40000000000001,-108.68,28.41,-40.135000000000005,-40.135000000000005
4160,2302,2000,2000010010,511145,511145 - Small Tools & Minor Equipment,510,510 - Supplies,Expenditures,2016,14600,14600,5480.35,470.35,487.03,478.32,482.67499999999995,482.67499999999995,496.0,657.0,518.0,587.5,587.5,-25.649999999999977,-169.97000000000003,-39.68000000000001,-104.82500000000002,-104.82500000000002
4161,1000,1000,1000010083,500120,500120 - Bilingual Pay - Classified,500,500 - Personnel Services,Expenditures,2016,94512,94512,94340.86,167.91,137.17,230.09,183.63,183.63,273.0,341.0,254.0,297.5,297.5,-105.09,-203.83,-23.91,-113.87,-113.87
4162,1000,3600,3600070006,511125,511125 - Food Supplies,510,510 - Supplies,Expenditures,2016,300,300,174,249.36,266.82,322.01,294.41499999999996,294.41499999999996,248.0,387.0,362.0,374.5,374.5,1.3600000000000136,-120.18,-39.99000000000001,-80.08500000000001,-80.08500000000001
4163,1000,1000,1000010028,511150,511150 - Miscellaneous Parts & Supplies,510,510 - Supplies,Expenditures,2016,5441,5441,257.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4164,8300,2000,2000030009,522205,522205 - Metro Commuter Passes,520,520 - Other Services and Charges,Expenditures,2016,1500,1500,1060.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4165,2302,2000,2000010009,511145,511145 - Small Tools & Minor Equipment,510,510 - Supplies,Expenditures,2016,15400,15400,2305.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4166,1000,6000,6000070001,520765,520765 - Membership & Professional Fees,520,520 - Other Services and Charges,Expenditures,2016,200,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4167,1000,3600,3600150024,502010,502010 - FICA - Civilian,500,500 - Personnel Services,Expenditures,2016,4280,4280,3112.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4168,1000,2100,2100060004,503100,503100 - Workers Comp-Civilian Claims,500,500 - Personnel Services,Expenditures,2016,19914,15276,8010.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4169,8001,2800,2800040013,501070,501070 - Pension - Civilian,500,500 - Personnel Services,Expenditures,2016,367411,347574,349320.91,549.8,561.4,674.4,617.9,617.9,633.0,781.0,649.0,715.0,715.0,-83.20000000000005,-219.6,25.399999999999977,-97.10000000000001,-97.10000000000001
4170,1000,1000,1000010002,522430,522430 - Miscellaneous Other Services & Charges,520,520 - Other Services and Charges,Expenditures,2016,7900,7900,5857.68,281.97,206.63,196.82,201.725,201.725,263.0,270.0,210.0,240.0,240.0,18.970000000000027,-63.37000000000001,-13.180000000000007,-38.275000000000006,-38.275000000000006
4171,1001,2000,2000070002,511040,511040 - Audiovisual Supplies,510,510 - Supplies,Expenditures,2016,1300,1300,0,87.53,92.49,116.51,104.5,104.5,144.0,128.0,107.0,117.5,117.5,-56.47,-35.51000000000001,9.510000000000003,-13.000000000000004,-13.000000000000004
4172,1000,1000,1000010048,502010,502010 - FICA - Civilian,500,500 - Personnel Services,Expenditures,2016,6645,6645,6387.45,130.91,207.64,237.3,222.47,222.47,143.0,262.0,246.0,254.0,254.0,-12.090000000000005,-54.36000000000002,-8.699999999999989,-31.530000000000005,-31.530000000000005
4173,1000,1000,1000010015,501090,501090 - Pension - Police,500,500 - Personnel Services,Expenditures,2016,567785,567785,596510.39,299.66,319.39,359.79,339.59000000000003,339.59000000000003,312.0,435.0,448.0,441.5,441.5,-12.339999999999973,-115.61,-88.20999999999998,-101.91,-101.91
4174,8300,2000,2000040006,504030,504030 - Unemployment Claims - Administration,500,500 - Personnel Services,Expenditures,2016,2994,2994,12649.45,200626.84,196599.15,191223.4,193911.275,193911.275,172848.0,197407.0,197813.0,197610.0,197610.0,27778.84,-807.8500000000058,-6589.600000000006,-3698.725000000006,-3698.725000000006
4175,1000,1000,1000010042,503010,503010 - Health Insurance - Active Civilian,500,500 - Personnel Services,Expenditures,2016,107316,107316,91490.87,115546.2,121919.64,103742.21,112830.925,112830.925,117663.0,132383.0,127742.0,130062.5,130062.5,-2116.800000000003,-10463.36,-23999.789999999994,-17231.574999999997,-17231.574999999997
4176,9000,8000,8000150001,522205,522205 - Metro Commuter Passes,520,520 - Other Services and Charges,Expenditures,2016,0,0,0,241172.51,256833.18,233115.76,244974.47,244974.47,209549.0,293804.0,270444.0,282124.0,282124.0,31623.51000000001,-36970.820000000014,-37328.23999999998,-37149.53,-37149.53
4177,1001,2000,2000070003,522205,522205 - Metro Commuter Passes,520,520 - Other Services and Charges,Expenditures,2016,42700,42700,38617.65,757450.59,400248.45,379468.7,389858.575,389858.575,783699.0,485336.0,407803.0,446569.5,446569.5,-26248.410000000033,-85087.54999999999,-28334.299999999985,-56710.92499999999,-56710.92499999999
4178,1000,1200,1200020003,511030,511030 - Mechanical Hardware & Parts,510,510 - Supplies,Expenditures,2016,1152,1152,4014.41,38062.28,114149.13,65190.0,89669.565,89669.565,34515.0,61309.0,121093.0,91201.0,91201.0,3547.279999999999,52840.13000000001,-55903.0,-1531.434999999994,-1531.434999999994
4179,1000,3600,3600150051,503010,503010 - Health Insurance - Active Civilian,500,500 - Personnel Services,Expenditures,2016,10436,10008.52,10288.36,314928.33,366517.98,375767.51,371142.745,371142.745,274698.0,365650.0,312319.0,338984.5,338984.5,40230.330000000016,867.9799999999814,63448.51000000001,32158.244999999995,32158.244999999995
4180,1000,1000,1000010012,504030,504030 - Unemployment Claims - Administration,500,500 - Personnel Services,Expenditures,2016,100,100,0,626731.03,593527.11,563836.35,578681.73,578681.73,677931.0,676521.0,621630.0,649075.5,649075.5,-51199.96999999997,-82993.89000000001,-57793.65000000003,-70393.77000000002,-70393.77000000002
4181,1000,1000,1000010028,511055,511055 - Publications & Printed Materials,510,510 - Supplies,Expenditures,2016,50,50,0,72176.27,86426.03,83338.25,84882.14,84882.14,67406.0,92883.0,88217.0,90550.0,90550.0,4770.270000000004,-6456.970000000001,-4878.75,-5667.860000000001,-5667.860000000001
4182,1000,1000,1000010054,504030,504030 - Unemployment Claims - Administration,500,500 - Personnel Services,Expenditures,2016,3420,3420,4339.87,39579.77,40963.83,41658.69,41311.26,41311.26,48862.0,42842.0,40507.0,41674.5,41674.5,-9282.230000000003,-1878.1699999999985,1151.6900000000023,-363.2399999999981,-363.2399999999981
4183,1000,6800,6800010002,520705,520705 - Insurance Fees,520,520 - Other Services and Charges,Expenditures,2016,287823,287838,259690.05,499477.49,265985.16,179594.19,222789.675,222789.675,423290.0,532375.0,235847.0,384111.0,384111.0,76187.48999999999,-266389.84,-56252.81,-161321.325,-161321.325
4184,9000,8000,8000150001,520515,520515 - Print Shop Services,520,520 - Other Services and Charges,Expenditures,2016,500,500,619.3,992686.6,1008771.74,912966.2,960868.97,960868.97,957436.0,1040897.0,1057645.0,1049271.0,1049271.0,35250.599999999984,-32125.26000000001,-144678.80000000005,-88402.03000000003,-88402.03000000003
4185,8300,2000,2000060008,511070,511070 - Miscellaneous Office Supplies,510,510 - Supplies,Expenditures,2016,4000,4000,4023.88,190322.43,143468.21,160350.13,151909.16999999998,151909.16999999998,97185.0,187601.0,125650.0,156625.5,156625.5,93137.43,-44132.79000000001,34700.130000000005,-4716.330000000002,-4716.330000000002
4186,1000,3600,3600150020,511070,511070 - Miscellaneous Office Supplies,510,510 - Supplies,Expenditures,2016,300,300,0,40223.72,60882.4,47797.64,54340.020000000004,54340.020000000004,38102.0,54727.0,61713.0,58220.0,58220.0,2121.7200000000007,6155.400000000002,-13915.36,-3879.979999999999,-3879.979999999999
4187,1000,2500,2500020001,520805,520805 - Education & Training,520,520 - Other Services and Charges,Expenditures,2016,28000,23200,5106.02,1329804.12,1372899.81,1327353.24,1350126.525,1350126.525,1321327.0,1436129.0,1436099.0,1436114.0,1436114.0,8477.120000000112,-63229.18999999992,-108745.76,-85987.47499999996,-85987.47499999996
4188,9000,8000,8000120001,500110,500110 - Bilingual Pay - Civilian,500,500 - Personnel Services,Expenditures,2016,3614,3614,3620.24,494688.49,445340.09,421903.76,433621.92500000005,433621.92500000005,502967.0,559401.0,459071.0,509236.0,509236.0,-8278.51000000001,-114060.90999999995,-37167.23999999998,-75614.07499999997,-75614.07499999997
4189,8001,2800,2800060015,520115,520115 - Real Estate Lease/Office Rental,520,520 - Other Services and Charges,Expenditures,2016,22800,22558,22478.88,2476862.25,2504244.47,2252339.34,2378291.9050000003,2378291.9050000003,2516826.0,2609685.0,2578344.0,2594014.5,2594014.5,-39963.75,-105440.52999999981,-326004.6600000001,-215722.59499999994,-215722.59499999994
4190,2301,2000,2000060014,500110,500110 - Bilingual Pay - Civilian,500,500 - Personnel Services,Expenditures,2016,11750,13431,12867.27,949820.61,923303.92,909997.8,916650.8600000001,916650.8600000001,949557.0,1088034.0,969609.0,1028821.5,1028821.5,263.60999999998603,-164730.07999999993,-59611.19999999995,-112170.63999999994,-112170.63999999994
4191,8300,2000,2000040018,520114,520114 - Miscellaneous Support Services,520,520 - Other Services and Charges,Expenditures,2016,2500,2500,22739.44,3458395.66,3333764.22,3063440.28,3198602.25,3198602.25,3506476.0,3715312.0,3518258.0,3616785.0,3616785.0,-48080.33999999985,-381547.7799999997,-454817.72000000026,-418182.75,-418182.75
4192,2201,1000,1000010004,511150,511150 - Miscellaneous Parts & Supplies,510,510 - Supplies,Expenditures,2016,2000,2000,1256.07,3263336.77,3239331.87,2957625.47,3098478.67,3098478.67,3362804.0,3502783.0,3394590.0,3448686.5,3448686.5,-99467.22999999998,-263451.1299999999,-436964.5299999997,-350207.8299999998,-350207.8299999998
4193,1000,1000,1000010023,520520,520520 - Printing & Reproduction Services,520,520 - Other Services and Charges,Expenditures,2016,1036,1036,0,2028746.36,2079302.63,1929178.34,2004240.4849999999,2004240.4849999999,2096564.0,2223086.0,2169555.0,2196320.5,2196320.5,-67817.6399999999,-143783.3700000001,-240376.6599999999,-192080.015,-192080.015
